name,URL
الدوري المصري الممتاز 2020–21,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2020%E2%80%9321
كأس إفريقيا للأندية البطلة 1983,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1983
زيمبابوي,https://ar.wikipedia.org/wiki/%D8%B2%D9%8A%D9%85%D8%A8%D8%A7%D8%A8%D9%88%D9%8A
نادي ديناموز,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%AF%D9%8A%D9%86%D8%A7%D9%85%D9%88%D8%B2
الكاميرون,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%8A%D8%B1%D9%88%D9%86
بنين,https://ar.wikipedia.org/wiki/%D8%A8%D9%86%D9%8A%D9%86
نادي دراغونز دي أوميه,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%AF%D8%B1%D8%A7%D8%BA%D9%88%D9%86%D8%B2_%D8%AF%D9%8A_%D8%A3%D9%88%D9%85%D9%8A%D9%87
كينيا,https://ar.wikipedia.org/wiki/%D9%83%D9%8A%D9%86%D9%8A%D8%A7
دوري أبطال إفريقيا 1999,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_1999
تنزانيا,https://ar.wikipedia.org/wiki/%D8%AA%D9%86%D8%B2%D8%A7%D9%86%D9%8A%D8%A7
الملعب المالي,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D9%84%D8%B9%D8%A8_%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A
دوري أبطال إفريقيا 2017,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2017
نادي القطن,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D9%82%D8%B7%D9%86
جائزة أفضل لاعب عربي,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9_%D8%A3%D9%81%D8%B6%D9%84_%D9%84%D8%A7%D8%B9%D8%A8_%D8%B9%D8%B1%D8%A8%D9%8A
البرتغال,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%B1%D8%AA%D8%BA%D8%A7%D9%84
2010,https://ar.wikipedia.org/wiki/2010
النادي الأهلي المصري في كأس العالم للأندية,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D9%81%D9%8A_%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9
بطولة العالم للأندية 2005,https://ar.wikipedia.org/wiki/%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2005
كأس العالم للأندية 2006,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2006
كأس العالم للأندية 2008,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2008
كأس العالم للأندية 2012,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2012
كأس العالم للأندية 2013,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2013
قائمة مباريات النادي الأهلي المصري القارية,https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D9%85%D8%A8%D8%A7%D8%B1%D9%8A%D8%A7%D8%AA_%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%82%D8%A7%D8%B1%D9%8A%D8%A9
كأس إفريقيا للأندية البطلة 1976,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1976
كأس إفريقيا للأندية البطلة 1977,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1977
كأس إفريقيا للأندية البطلة 1981,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1981
كأس إفريقيا للأندية البطلة 1988,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1988
وفاق سطيف,https://ar.wikipedia.org/wiki/%D9%88%D9%81%D8%A7%D9%82_%D8%B3%D8%B7%D9%8A%D9%81
كأس إفريقيا للأندية البطلة 1990,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1990
كأس إفريقيا للأندية البطلة 1991,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1991
ناكيفوبو فيلا,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D9%83%D9%8A%D9%81%D9%88%D8%A8%D9%88_%D9%81%D9%8A%D9%84%D8%A7
أوغندا,https://ar.wikipedia.org/wiki/%D8%A3%D9%88%D8%BA%D9%86%D8%AF%D8%A7
دوري أبطال إفريقيا 1998,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_1998
نادي البن الإثيوبي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%A8%D9%86_%D8%A7%D9%84%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A
إثيوبيا,https://ar.wikipedia.org/wiki/%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7
دوري أبطال إفريقيا 2000,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2000
دوري أبطال إفريقيا 2002,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2002
دوري أبطال إفريقيا 2004,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2004
دوري أبطال إفريقيا 2007,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2007
دوري أبطال إفريقيا 2009,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2009
كانو بيلارس,https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D9%86%D9%88_%D8%A8%D9%8A%D9%84%D8%A7%D8%B1%D8%B3
دوري أبطال إفريقيا 2010,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2010
دوري أبطال إفريقيا 2014,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2014
ليبيا,https://ar.wikipedia.org/wiki/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7
دوري أبطال إفريقيا 2015,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2015
المغرب التطواني,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8_%D8%A7%D9%84%D8%AA%D8%B7%D9%88%D8%A7%D9%86%D9%8A
دوري أبطال إفريقيا 2016,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2016
دوري أبطال إفريقيا 2018,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2018
دوري أبطال إفريقيا 2018–19,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2018%E2%80%9319
دوري أبطال إفريقيا 2021–22,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2021%E2%80%9322
2004,https://ar.wikipedia.org/wiki/2004
2009,https://ar.wikipedia.org/wiki/2009
كأس الكونفيدرالية الإفريقية 2009,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D9%88%D9%86%D9%81%D9%8A%D8%AF%D8%B1%D8%A7%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_2009
ساحل العاج,https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AD%D9%84_%D8%A7%D9%84%D8%B9%D8%A7%D8%AC
كأس الكونفيدرالية الإفريقية 2015,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D9%88%D9%86%D9%81%D9%8A%D8%AF%D8%B1%D8%A7%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_2015
كأس السوبر الإفريقي 1994,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_1994
جمهورية الكونغو,https://ar.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%BA%D9%88
كأس السوبر الإفريقي 2015,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2015
1984,https://ar.wikipedia.org/wiki/1984
الغابون,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D9%88%D9%86
كأس الكؤوس الإفريقية 1992,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D8%A4%D9%88%D8%B3_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_1992
كأس الاتحاد الإفريقي,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A
إينوغو رينجرز,https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%86%D9%88%D8%BA%D9%88_%D8%B1%D9%8A%D9%86%D8%AC%D8%B1%D8%B2
الدوري الإفريقي,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A
الدوري الإفريقي 2023,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2023
أسامة عرابي,https://ar.wikipedia.org/wiki/%D8%A3%D8%B3%D8%A7%D9%85%D8%A9_%D8%B9%D8%B1%D8%A7%D8%A8%D9%8A
ماهر همام,https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%D8%B1_%D9%87%D9%85%D8%A7%D9%85
مصطفى منصور,https://ar.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%D9%89_%D9%85%D9%86%D8%B5%D9%88%D8%B1
عبد الجليل حميدة,https://ar.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%AC%D9%84%D9%8A%D9%84_%D8%AD%D9%85%D9%8A%D8%AF%D8%A9
ثابت البطل,https://ar.wikipedia.org/wiki/%D8%AB%D8%A7%D8%A8%D8%AA_%D8%A7%D9%84%D8%A8%D8%B7%D9%84
أحمد شوبير,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%B4%D9%88%D8%A8%D9%8A%D8%B1
شريف إكرامي,https://ar.wikipedia.org/wiki/%D8%B4%D8%B1%D9%8A%D9%81_%D8%A5%D9%83%D8%B1%D8%A7%D9%85%D9%8A
أحمد السيد (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%B3%D9%8A%D8%AF_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
ربيع ياسين,https://ar.wikipedia.org/wiki/%D8%B1%D8%A8%D9%8A%D8%B9_%D9%8A%D8%A7%D8%B3%D9%8A%D9%86
وليد صلاح الدين,https://ar.wikipedia.org/wiki/%D9%88%D9%84%D9%8A%D8%AF_%D8%B5%D9%84%D8%A7%D8%AD_%D8%A7%D9%84%D8%AF%D9%8A%D9%86
عبد المنعم حسين,https://ar.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%85%D9%86%D8%B9%D9%85_%D8%AD%D8%B3%D9%8A%D9%86
إبراهيم حسن,https://ar.wikipedia.org/wiki/%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85_%D8%AD%D8%B3%D9%86
فيليكس أبواغي,https://ar.wikipedia.org/wiki/%D9%81%D9%8A%D9%84%D9%8A%D9%83%D8%B3_%D8%A3%D8%A8%D9%88%D8%A7%D8%BA%D9%8A
إبراهيم سعيد,https://ar.wikipedia.org/wiki/%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85_%D8%B3%D8%B9%D9%8A%D8%AF
محمد شوقي,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B4%D9%88%D9%82%D9%8A
محمد نجيب (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%86%D8%AC%D9%8A%D8%A8_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
عبد الله السعيد,https://ar.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%84%D8%B3%D8%B9%D9%8A%D8%AF
أحمد شكري (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%B4%D9%83%D8%B1%D9%8A_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
نهائي دوري أبطال إفريقيا 2012,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2012
شريف عبد الفضيل,https://ar.wikipedia.org/wiki/%D8%B4%D8%B1%D9%8A%D9%81_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%81%D8%B6%D9%8A%D9%84
أحمد عبد الظاهر,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B8%D8%A7%D9%87%D8%B1
نهائي دوري أبطال إفريقيا 2013,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2013
موسى يدان,https://ar.wikipedia.org/wiki/%D9%85%D9%88%D8%B3%D9%89_%D9%8A%D8%AF%D8%A7%D9%86
رمضان صبحي,https://ar.wikipedia.org/wiki/%D8%B1%D9%85%D8%B6%D8%A7%D9%86_%D8%B5%D8%A8%D8%AD%D9%8A
نهائي دوري أبطال إفريقيا 2020,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2020
بدر بانون,https://ar.wikipedia.org/wiki/%D8%A8%D8%AF%D8%B1_%D8%A8%D8%A7%D9%86%D9%88%D9%86
نهائي دوري أبطال إفريقيا 2021,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2021
قائمة رؤساء النادي الأهلي المصري,https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%B1%D8%A4%D8%B3%D8%A7%D8%A1_%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A
المملكة المصرية,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9
صلاح دسوقي,https://ar.wikipedia.org/wiki/%D8%B5%D9%84%D8%A7%D8%AD_%D8%AF%D8%B3%D9%88%D9%82%D9%8A
دوري السوبر المصري لكرة السلة,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D9%84%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D8%B3%D9%84%D8%A9
كأس الأندية الإفريقية لكرة السلة,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_%D9%84%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D8%B3%D9%84%D8%A9
نادي الزمالك لكرة اليد,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%84%D9%83_%D9%84%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%8A%D8%AF
البطولة الإفريقية للأندية البطلة للكرة الطائرة,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_%D9%84%D9%84%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9
بطولة الأندية العربية (الكرة الطائرة),https://ar.wikipedia.org/wiki/%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_(%D8%A7%D9%84%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9)
كرة الماء,https://ar.wikipedia.org/wiki/%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%85%D8%A7%D8%A1
2002,https://ar.wikipedia.org/wiki/2002
واي باك مشين,https://ar.wikipedia.org/wiki/%D9%88%D8%A7%D9%8A_%D8%A8%D8%A7%D9%83_%D9%85%D8%B4%D9%8A%D9%86
قالب:استشهاد ويب,https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D9%84%D8%A8:%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF_%D9%88%D9%8A%D8%A8
مساعدة:أخطاء الاستشهاد,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9:%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF#bare_url_missing_title
مساعدة:أخطاء الاستشهاد,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9:%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF#citation_missing_title
العربية.نت,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9.%D9%86%D8%AA
الاتحاد الدولي لكرة القدم,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A_%D9%84%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85
مساعدة:أخطاء الاستشهاد,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9:%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF#bad_date
المصري اليوم,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%8A%D9%88%D9%85
تصنيف:صيانة الاستشهاد: BOT: original URL status unknown,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%B5%D9%8A%D8%A7%D9%86%D8%A9_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF:_BOT:_original_URL_status_unknown
الجزيرة.نت,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9.%D9%86%D8%AA
ويكيبيديا:وصلات خارجية مكسورة,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%88%D8%B5%D9%84%D8%A7%D8%AA_%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9_%D9%85%D9%83%D8%B3%D9%88%D8%B1%D8%A9
تصنيف:صيانة الاستشهاد: لغة غير مدعومة,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%B5%D9%8A%D8%A7%D9%86%D8%A9_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF:_%D9%84%D8%BA%D8%A9_%D8%BA%D9%8A%D8%B1_%D9%85%D8%AF%D8%B9%D9%88%D9%85%D8%A9
مساعدة:أخطاء الاستشهاد,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9:%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF#param_has_ext_link
